5.000000000000000000e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,6.250000000000000000e-01,1.000000000000000056e-01,2.116700000000000000e+04,2.281000000000000000e+03,1.188800000000000000e+04,2.509000000000000000e+03,1.218300000000000000e+04,8.554000000000000000e+03,7.062000000000000000e+03,1.374600000000000000e+04,1.205300000000000000e+04,1.561080000000000000e+05
5.000000000000000000e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,6.250000000000000000e-01,1.000000000000000056e-01,2.116700000000000000e+04,2.281000000000000000e+03,1.188800000000000000e+04,2.509000000000000000e+03,1.218300000000000000e+04,8.554000000000000000e+03,7.062000000000000000e+03,1.374600000000000000e+04,1.205300000000000000e+04,1.561080000000000000e+05
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,1.000000000000000000e+00,3.750000000000000000e-01,1.000000000000000056e-01,1.545300000000000000e+04,7.932000000000000000e+03,1.636300000000000000e+04,1.889000000000000000e+03,1.330700000000000000e+04,3.873000000000000000e+03,6.646000000000000000e+03,1.410100000000000000e+04,1.088900000000000000e+04,1.557650000000000000e+05
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,1.000000000000000000e+00,3.750000000000000000e-01,1.000000000000000056e-01,1.545300000000000000e+04,7.932000000000000000e+03,1.636300000000000000e+04,1.889000000000000000e+03,1.330700000000000000e+04,3.873000000000000000e+03,6.646000000000000000e+03,1.410100000000000000e+04,1.088900000000000000e+04,1.557650000000000000e+05
5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e-01,1.000000000000000000e+00,2.500000000000000000e-01,1.000000000000000056e-01,1.874100000000000000e+04,5.004000000000000000e+03,1.070100000000000000e+04,2.220000000000000000e+03,1.463800000000000000e+04,8.654000000000000000e+03,7.016000000000000000e+03,1.391200000000000000e+04,1.384800000000000000e+04,1.522750000000000000e+05
5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e-01,1.000000000000000000e+00,2.500000000000000000e-01,1.000000000000000056e-01,1.874100000000000000e+04,5.004000000000000000e+03,1.070100000000000000e+04,2.220000000000000000e+03,1.463800000000000000e+04,8.654000000000000000e+03,7.016000000000000000e+03,1.391200000000000000e+04,1.384800000000000000e+04,1.522750000000000000e+05
5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,6.250000000000000000e-01,1.000000000000000056e-01,3.545800000000000000e+04,8.333000000000000000e+03,1.703100000000000000e+04,4.951000000000000000e+03,2.235800000000000000e+04,1.178200000000000000e+04,7.995000000000000000e+03,2.174800000000000000e+04,2.028400000000000000e+04,9.249200000000000000e+04
5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,6.250000000000000000e-01,1.000000000000000056e-01,3.545800000000000000e+04,8.333000000000000000e+03,1.703100000000000000e+04,4.951000000000000000e+03,2.235800000000000000e+04,1.178200000000000000e+04,7.995000000000000000e+03,2.174800000000000000e+04,2.028400000000000000e+04,9.249200000000000000e+04
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.750000000000000000e-01,1.000000000000000056e-01,4.105000000000000000e+03,1.717000000000000000e+03,4.159000000000000000e+03,3.750000000000000000e+02,4.472000000000000000e+03,1.224000000000000000e+03,1.696000000000000000e+03,4.518000000000000000e+03,5.079000000000000000e+03,2.190800000000000000e+04
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.750000000000000000e-01,1.000000000000000056e-01,4.105000000000000000e+03,1.717000000000000000e+03,4.159000000000000000e+03,3.750000000000000000e+02,4.472000000000000000e+03,1.224000000000000000e+03,1.696000000000000000e+03,4.518000000000000000e+03,5.079000000000000000e+03,2.190800000000000000e+04
