5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,1.000000000000000000e+00,3.750000000000000000e-01,1.000000000000000056e-01,4.531400000000000000e+04,8.268000000000000000e+03,2.176600000000000000e+04,5.746000000000000000e+03,2.271500000000000000e+04,1.793300000000000000e+04,1.668300000000000000e+04,3.687000000000000000e+04,3.102900000000000000e+04,5.579750000000000000e+05
5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,1.000000000000000000e+00,3.750000000000000000e-01,1.000000000000000056e-01,4.531400000000000000e+04,8.268000000000000000e+03,2.176600000000000000e+04,5.746000000000000000e+03,2.271500000000000000e+04,1.793300000000000000e+04,1.668300000000000000e+04,3.687000000000000000e+04,3.102900000000000000e+04,5.579750000000000000e+05
5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,5.000000000000000000e-01,0.000000000000000000e+00,1.250000000000000000e-01,1.000000000000000056e-01,1.991200000000000000e+04,5.190000000000000000e+03,1.806200000000000000e+04,1.836000000000000000e+03,2.590200000000000000e+04,4.858000000000000000e+03,1.176900000000000000e+04,2.099600000000000000e+04,2.127900000000000000e+04,3.115560000000000000e+05
5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,5.000000000000000000e-01,0.000000000000000000e+00,1.250000000000000000e-01,1.000000000000000056e-01,1.991200000000000000e+04,5.190000000000000000e+03,1.806200000000000000e+04,1.836000000000000000e+03,2.590200000000000000e+04,4.858000000000000000e+03,1.176900000000000000e+04,2.099600000000000000e+04,2.127900000000000000e+04,3.115560000000000000e+05
5.000000000000000000e-01,0.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,6.250000000000000000e-01,1.000000000000000056e-01,3.169500000000000000e+04,5.323000000000000000e+03,8.008000000000000000e+03,2.512000000000000000e+03,1.237800000000000000e+04,7.794000000000000000e+03,6.157000000000000000e+03,1.027500000000000000e+04,1.308400000000000000e+04,5.355000000000000000e+04
5.000000000000000000e-01,0.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,6.250000000000000000e-01,1.000000000000000056e-01,3.169500000000000000e+04,5.323000000000000000e+03,8.008000000000000000e+03,2.512000000000000000e+03,1.237800000000000000e+04,7.794000000000000000e+03,6.157000000000000000e+03,1.027500000000000000e+04,1.308400000000000000e+04,5.355000000000000000e+04
5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,5.000000000000000000e-01,1.000000000000000056e-01,1.712500000000000000e+04,5.596000000000000000e+03,9.667000000000000000e+03,2.696000000000000000e+03,1.195700000000000000e+04,5.420000000000000000e+03,4.953000000000000000e+03,8.703000000000000000e+03,1.190600000000000000e+04,7.647400000000000000e+04
5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,5.000000000000000000e-01,1.000000000000000056e-01,1.712500000000000000e+04,5.596000000000000000e+03,9.667000000000000000e+03,2.696000000000000000e+03,1.195700000000000000e+04,5.420000000000000000e+03,4.953000000000000000e+03,8.703000000000000000e+03,1.190600000000000000e+04,7.647400000000000000e+04
5.000000000000000000e-01,0.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,5.000000000000000000e-01,1.000000000000000056e-01,1.821600000000000000e+04,4.732000000000000000e+03,9.045000000000000000e+03,1.770000000000000000e+03,1.209000000000000000e+04,5.396000000000000000e+03,5.132000000000000000e+03,8.847000000000000000e+03,1.098500000000000000e+04,7.715500000000000000e+04
5.000000000000000000e-01,0.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,5.000000000000000000e-01,1.000000000000000056e-01,1.821600000000000000e+04,4.732000000000000000e+03,9.045000000000000000e+03,1.770000000000000000e+03,1.209000000000000000e+04,5.396000000000000000e+03,5.132000000000000000e+03,8.847000000000000000e+03,1.098500000000000000e+04,7.715500000000000000e+04
