5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,2.500000000000000000e+00,1.250000000000000000e-01,1.000000000000000056e-01,1.019000000000000000e+04,2.970000000000000000e+03,8.039000000000000000e+03,7.300000000000000000e+02,9.722000000000000000e+03,2.448000000000000000e+03,4.633000000000000000e+03,8.486000000000000000e+03,1.202800000000000000e+04,1.073330000000000000e+05
5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,2.500000000000000000e+00,1.250000000000000000e-01,1.000000000000000056e-01,1.019000000000000000e+04,2.970000000000000000e+03,8.039000000000000000e+03,7.300000000000000000e+02,9.722000000000000000e+03,2.448000000000000000e+03,4.633000000000000000e+03,8.486000000000000000e+03,1.202800000000000000e+04,1.073330000000000000e+05
5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,1.250000000000000000e-01,1.000000000000000056e-01,1.363200000000000000e+04,2.956000000000000000e+03,7.151000000000000000e+03,3.690000000000000000e+02,8.329000000000000000e+03,2.376000000000000000e+03,5.266000000000000000e+03,6.438000000000000000e+03,7.400000000000000000e+03,1.130680000000000000e+05
5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,1.250000000000000000e-01,1.000000000000000056e-01,1.363200000000000000e+04,2.956000000000000000e+03,7.151000000000000000e+03,3.690000000000000000e+02,8.329000000000000000e+03,2.376000000000000000e+03,5.266000000000000000e+03,6.438000000000000000e+03,7.400000000000000000e+03,1.130680000000000000e+05
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.500000000000000000e+00,1.250000000000000000e-01,2.000000000000000111e-01,1.786900000000000000e+04,5.333000000000000000e+03,6.782000000000000000e+03,1.892000000000000000e+03,9.491000000000000000e+03,6.075000000000000000e+03,4.645000000000000000e+03,9.070000000000000000e+03,1.001400000000000000e+04,9.082700000000000000e+04
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.500000000000000000e+00,1.250000000000000000e-01,2.000000000000000111e-01,1.786900000000000000e+04,5.333000000000000000e+03,6.782000000000000000e+03,1.892000000000000000e+03,9.491000000000000000e+03,6.075000000000000000e+03,4.645000000000000000e+03,9.070000000000000000e+03,1.001400000000000000e+04,9.082700000000000000e+04
0.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.500000000000000000e+00,0.000000000000000000e+00,1.000000000000000056e-01,1.336600000000000000e+04,4.020000000000000000e+03,9.949000000000000000e+03,5.780000000000000000e+02,7.956000000000000000e+03,2.685000000000000000e+03,4.295000000000000000e+03,1.082700000000000000e+04,9.489000000000000000e+03,1.031360000000000000e+05
0.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.500000000000000000e+00,0.000000000000000000e+00,1.000000000000000056e-01,1.336600000000000000e+04,4.020000000000000000e+03,9.949000000000000000e+03,5.780000000000000000e+02,7.956000000000000000e+03,2.685000000000000000e+03,4.295000000000000000e+03,1.082700000000000000e+04,9.489000000000000000e+03,1.031360000000000000e+05
0.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,1.250000000000000000e-01,1.000000000000000056e-01,8.797000000000000000e+03,1.807000000000000000e+03,9.960000000000000000e+03,8.030000000000000000e+02,1.242300000000000000e+04,2.047000000000000000e+03,5.787000000000000000e+03,1.058200000000000000e+04,1.156100000000000000e+04,1.030850000000000000e+05
0.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,1.250000000000000000e-01,1.000000000000000056e-01,8.797000000000000000e+03,1.807000000000000000e+03,9.960000000000000000e+03,8.030000000000000000e+02,1.242300000000000000e+04,2.047000000000000000e+03,5.787000000000000000e+03,1.058200000000000000e+04,1.156100000000000000e+04,1.030850000000000000e+05
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.500000000000000000e+00,2.500000000000000000e-01,1.000000000000000056e-01,7.737000000000000000e+03,2.343000000000000000e+03,6.931000000000000000e+03,8.690000000000000000e+02,7.831000000000000000e+03,2.559000000000000000e+03,3.762000000000000000e+03,1.646000000000000000e+04,1.281000000000000000e+04,1.053470000000000000e+05
