0.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.500000000000000000e-01,1.000000000000000056e-01,1.741000000000000000e+04,8.805000000000000000e+03,1.388400000000000000e+04,3.054000000000000000e+03,1.460300000000000000e+04,4.097000000000000000e+03,7.008000000000000000e+03,1.139000000000000000e+04,1.227400000000000000e+04,1.542960000000000000e+05
0.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.500000000000000000e-01,1.000000000000000056e-01,1.741000000000000000e+04,8.805000000000000000e+03,1.388400000000000000e+04,3.054000000000000000e+03,1.460300000000000000e+04,4.097000000000000000e+03,7.008000000000000000e+03,1.139000000000000000e+04,1.227400000000000000e+04,1.542960000000000000e+05
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,1.000000000000000056e-01,1.259800000000000000e+04,4.500000000000000000e+03,1.177200000000000000e+04,1.719000000000000000e+03,1.584700000000000000e+04,3.090000000000000000e+03,5.647000000000000000e+03,1.357800000000000000e+04,1.447200000000000000e+04,1.643230000000000000e+05
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,1.000000000000000056e-01,1.259800000000000000e+04,4.500000000000000000e+03,1.177200000000000000e+04,1.719000000000000000e+03,1.584700000000000000e+04,3.090000000000000000e+03,5.647000000000000000e+03,1.357800000000000000e+04,1.447200000000000000e+04,1.643230000000000000e+05
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000111e-01,1.439800000000000000e+04,8.280000000000000000e+03,1.452900000000000000e+04,3.505000000000000000e+03,1.517500000000000000e+04,4.163000000000000000e+03,6.647000000000000000e+03,1.464200000000000000e+04,1.327000000000000000e+04,1.504390000000000000e+05
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000111e-01,1.439800000000000000e+04,8.280000000000000000e+03,1.452900000000000000e+04,3.505000000000000000e+03,1.517500000000000000e+04,4.163000000000000000e+03,6.647000000000000000e+03,1.464200000000000000e+04,1.327000000000000000e+04,1.504390000000000000e+05
5.000000000000000000e-01,0.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,5.000000000000000000e-01,6.250000000000000000e-01,1.250000000000000000e-01,1.000000000000000056e-01,1.525300000000000000e+04,1.217000000000000000e+04,1.980500000000000000e+04,1.789000000000000000e+03,1.777900000000000000e+04,2.153000000000000000e+03,7.927000000000000000e+03,6.917000000000000000e+03,7.997000000000000000e+03,1.551650000000000000e+05
5.000000000000000000e-01,0.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,5.000000000000000000e-01,6.250000000000000000e-01,1.250000000000000000e-01,1.000000000000000056e-01,1.525300000000000000e+04,1.217000000000000000e+04,1.980500000000000000e+04,1.789000000000000000e+03,1.777900000000000000e+04,2.153000000000000000e+03,7.927000000000000000e+03,6.917000000000000000e+03,7.997000000000000000e+03,1.551650000000000000e+05
5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,2.500000000000000000e-01,2.000000000000000111e-01,3.801300000000000000e+04,1.441200000000000000e+04,1.194700000000000000e+04,4.804000000000000000e+03,8.020000000000000000e+03,1.260200000000000000e+04,6.419000000000000000e+03,9.565000000000000000e+03,6.558000000000000000e+03,3.130400000000000000e+04
5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,2.500000000000000000e-01,2.000000000000000111e-01,3.801300000000000000e+04,1.441200000000000000e+04,1.194700000000000000e+04,4.804000000000000000e+03,8.020000000000000000e+03,1.260200000000000000e+04,6.419000000000000000e+03,9.565000000000000000e+03,6.558000000000000000e+03,3.130400000000000000e+04
